SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
7582,03/21/2020,,Zambia,2020-03-19T01:53:06,2,0,0
7583,03/21/2020,,Antigua and Barbuda,2020-03-15T18:20:19,1,0,0
7584,03/21/2020,Northwest Territories,Canada,2020-03-21T21:13:30,1,0,0
7585,03/21/2020,,Cape Verde,2020-03-21T23:43:02,1,0,0
7586,03/21/2020,,Chad,2020-03-21T03:13:14,1,0,0
7587,03/21/2020,Tibet,Mainland China,2020-03-11T02:18:14,1,0,1
7588,03/21/2020,,Djibouti,2020-03-19T14:53:06,1,0,0
7589,03/21/2020,,East Timor,2020-03-21T14:43:04,1,0,0
7590,03/21/2020,,Eritrea,2020-03-21T21:13:30,1,0,0
7591,03/21/2020,,Eswatini,2020-03-15T06:41:54,1,0,0
7592,03/21/2020,,Fiji,2020-03-19T14:53:06,1,0,0
7593,03/21/2020,,"Gambia, The",2020-03-18T14:13:56,1,0,0
7594,03/21/2020,,Holy See,2020-03-13T22:22:02,1,0,0
7595,03/21/2020,,Nepal,2020-03-13T22:22:03,1,0,1
7596,03/21/2020,Sint Maarten,Netherlands,2020-03-20T21:13:30,1,0,0
7597,03/21/2020,,Niger,2020-03-20T02:13:52,1,0,0
7598,03/21/2020,,Papua New Guinea,2020-03-21T23:43:02,1,0,0
7599,03/21/2020,,Saint Vincent and the Grenadines,2020-03-14T16:33:03,1,0,0
7600,03/21/2020,,Somalia,2020-03-18T00:53:03,1,0,0
7601,03/21/2020,US,US,2020-03-21T19:43:03,1,0,171
7602,03/21/2020,,Uganda,2020-03-21T23:43:02,1,0,0
7603,03/21/2020,Isle of Man,UK,2020-03-20T15:13:21,1,0,0
7604,03/21/2020,Montserrat,UK,2020-03-18T11:53:04,1,0,0
7605,03/21/2020,Diamond Princess cruise ship,Australia,2020-03-14T02:33:04,0,0,0
7606,03/21/2020,French Guiana,France,2020-03-18T14:33:15,0,0,0
7607,03/21/2020,Guadeloupe,France,2020-03-18T14:33:15,0,0,0
7608,03/21/2020,Mayotte,France,2020-03-18T14:33:15,0,0,0
7609,03/21/2020,Reunion,France,2020-03-18T14:33:15,0,0,0
7610,03/21/2020,,Greenland,2020-03-19T09:33:04,0,0,0
7611,03/21/2020,,Guam,2020-03-18T19:14:33,0,0,0
7612,03/21/2020,,Guernsey,2020-03-17T18:33:03,0,0,0
7613,03/21/2020,,Jersey,2020-03-17T18:33:03,0,0,0
7614,03/21/2020,,Puerto Rico,2020-03-17T16:13:14,0,0,0
7615,03/21/2020,,Republic of the Congo,2020-03-17T21:33:03,0,0,0
7616,03/21/2020,,The Bahamas,2020-03-19T12:13:38,0,0,0
7617,03/21/2020,,The Gambia,2020-03-18T14:13:56,0,0,0
7618,03/22/2020,,Afghanistan,03-08-2020 05:31,40,1,1
7619,03/22/2020,,Albania,03-08-2020 05:31,89,2,2
7620,03/22/2020,,Algeria,03-08-2020 05:31,201,17,65
7621,03/22/2020,,Andorra,03-08-2020 05:31,113,1,1
7622,03/22/2020,,Angola,03-08-2020 05:31,2,0,0
7623,03/22/2020,,Antigua and Barbuda,03-08-2020 05:31,1,0,0
7624,03/22/2020,,Argentina,03-08-2020 05:31,266,4,27
7625,03/22/2020,,Armenia,03-08-2020 05:31,194,0,2
7626,03/22/2020,,Austria,03-08-2020 05:31,3580,16,9
7627,03/22/2020,,Azerbaijan,03-08-2020 05:31,65,1,11
7628,03/22/2020,,Bahamas,03-08-2020 05:31,4,0,0
7629,03/22/2020,,Bahrain,03-08-2020 05:31,334,2,149
7630,03/22/2020,,Bangladesh,03-08-2020 05:31,27,2,3
7631,03/22/2020,,Barbados,03-08-2020 05:31,14,0,0
7632,03/22/2020,,Belarus,03-08-2020 05:31,76,0,15
7633,03/22/2020,,Belgium,03-08-2020 05:31,3401,75,263
7634,03/22/2020,,Benin,03-08-2020 05:31,2,0,0
7635,03/22/2020,,Bhutan,03-08-2020 05:31,2,0,0
7636,03/22/2020,,Bolivia,03-08-2020 05:31,24,0,0
7637,03/22/2020,,Bosnia and Herzegovina,03-08-2020 05:31,126,1,2
7638,03/22/2020,,Brazil,03-08-2020 05:31,1546,25,2
7639,03/22/2020,,Brunei,03-08-2020 05:31,88,0,2
7640,03/22/2020,,Bulgaria,03-08-2020 05:31,187,3,3
7641,03/22/2020,,Burkina Faso,03-08-2020 05:31,75,4,5
7642,03/22/2020,,Cabo Verde,03-08-2020 05:31,3,0,0
7643,03/22/2020,,Cambodia,03-08-2020 05:31,84,0,2
7644,03/22/2020,,Cameroon,03-08-2020 05:31,40,0,2
7645,03/22/2020,,Central African Republic,03-08-2020 05:31,3,0,0
7646,03/22/2020,,Chad,03-08-2020 05:31,1,0,0
7647,03/22/2020,,Chile,03-08-2020 05:31,632,1,8
7648,03/22/2020,,Colombia,03-08-2020 05:31,231,2,3
7649,03/22/2020,,Congo (Brazzaville),03-08-2020 05:31,3,0,0
7650,03/22/2020,,Congo (Kinshasa),03-08-2020 05:31,30,1,0
7651,03/22/2020,,Costa Rica,03-08-2020 05:31,134,2,2
7652,03/22/2020,,Croatia,03-08-2020 05:31,254,1,5
7653,03/22/2020,,Cuba,03-08-2020 05:31,35,1,0
7654,03/22/2020,,Cyprus,03-08-2020 05:31,95,1,3
7655,03/22/2020,,Czech Republic,03-08-2020 05:31,1120,1,6
7656,03/22/2020,,Denmark,03-08-2020 05:31,1395,13,1
7657,03/22/2020,,Djibouti,03-08-2020 05:31,1,0,0
7658,03/22/2020,,Dominica,03-08-2020 05:31,1,0,0
7659,03/22/2020,,Dominican Republic,03-08-2020 05:31,202,3,0
7660,03/22/2020,,Ecuador,03-08-2020 05:31,789,14,3
7661,03/22/2020,,Egypt,03-08-2020 05:31,327,14,56
7662,03/22/2020,,El Salvador,03-08-2020 05:31,3,0,0
7663,03/22/2020,,Equatorial Guinea,03-08-2020 05:31,6,0,0
7664,03/22/2020,,Eritrea,03-08-2020 05:31,1,0,0
7665,03/22/2020,,Estonia,03-08-2020 05:31,326,0,4
7666,03/22/2020,,Eswatini,03-08-2020 05:31,4,0,0
7667,03/22/2020,,Ethiopia,03-08-2020 05:31,11,0,0
7668,03/22/2020,,Fiji,03-08-2020 05:31,2,0,0
7669,03/22/2020,,Finland,03-08-2020 05:31,626,1,10
7670,03/22/2020,,France,03-08-2020 05:31,16018,674,2200
7671,03/22/2020,,Gabon,03-08-2020 05:31,5,1,0
7672,03/22/2020,,Gambia,03-08-2020 05:31,1,0,0
7673,03/22/2020,,Georgia,03-08-2020 05:31,54,0,1
7674,03/22/2020,,Germany,03-08-2020 05:31,24873,94,266
7675,03/22/2020,,Ghana,03-08-2020 05:31,23,1,0
7676,03/22/2020,,Greece,03-08-2020 05:31,624,15,19
7677,03/22/2020,,Grenada,03-08-2020 05:31,1,0,0
7678,03/22/2020,,Guatemala,03-08-2020 05:31,19,1,0
7679,03/22/2020,,Guinea,03-08-2020 05:31,2,0,0
7680,03/22/2020,,Guyana,03-08-2020 05:31,18,1,0
7681,03/22/2020,,Haiti,03-08-2020 05:31,2,0,0
7682,03/22/2020,,Holy See,03-08-2020 05:31,1,0,0
7683,03/22/2020,,Honduras,03-08-2020 05:31,26,0,0
7684,03/22/2020,,Hungary,03-08-2020 05:31,131,6,16
7685,03/22/2020,,Iceland,03-08-2020 05:31,568,1,5
7686,03/22/2020,,India,03-08-2020 05:31,396,7,24
7687,03/22/2020,,Indonesia,03-08-2020 05:31,514,48,29
7688,03/22/2020,,Iran,03-08-2020 05:31,21638,1685,7635
7689,03/22/2020,,Iraq,03-08-2020 05:31,233,20,57
7690,03/22/2020,,Ireland,03-08-2020 05:31,906,4,5
7691,03/22/2020,,Israel,03-08-2020 05:31,1071,1,37
7692,03/22/2020,,Italy,03-08-2020 05:31,59138,5476,7024
7693,03/22/2020,,Ivory Coast,03-08-2020 05:31,14,0,1
7694,03/22/2020,,Jamaica,03-08-2020 05:31,19,1,2
7695,03/22/2020,,Japan,03-08-2020 05:31,1086,36,235
7696,03/22/2020,,Jordan,03-08-2020 05:31,112,0,1
7697,03/22/2020,,Kazakhstan,03-08-2020 05:31,59,0,0
7698,03/22/2020,,Kenya,03-08-2020 05:31,15,0,0
7699,03/22/2020,,Kuwait,03-08-2020 05:31,188,0,30
7700,03/22/2020,,Kyrgyzstan,03-08-2020 05:31,14,0,0
7701,03/22/2020,,Latvia,03-08-2020 05:31,139,0,1
7702,03/22/2020,,Lebanon,03-08-2020 05:31,248,4,8
7703,03/22/2020,,Liberia,03-08-2020 05:31,3,0,0
7704,03/22/2020,,Liechtenstein,03-08-2020 05:31,37,0,0
7705,03/22/2020,,Lithuania,03-08-2020 05:31,129,1,1
7706,03/22/2020,,Luxembourg,03-08-2020 05:31,798,8,6
7707,03/22/2020,,Madagascar,03-08-2020 05:31,3,0,0
7708,03/22/2020,,Malaysia,03-08-2020 05:31,1306,10,139
7709,03/22/2020,,Maldives,03-08-2020 05:31,13,0,3
7710,03/22/2020,,Malta,03-08-2020 05:31,90,0,2
7711,03/22/2020,,Mauritania,03-08-2020 05:31,2,0,0
7712,03/22/2020,,Mauritius,03-08-2020 05:31,28,2,0
7713,03/22/2020,,Mexico,03-08-2020 05:31,251,2,4
7714,03/22/2020,,Moldova,03-08-2020 05:31,94,1,1
7715,03/22/2020,,Monaco,03-08-2020 05:31,23,0,1
7716,03/22/2020,,Mongolia,03-08-2020 05:31,10,0,0
7717,03/22/2020,,Montenegro,03-08-2020 05:31,21,0,0
7718,03/22/2020,,Morocco,03-08-2020 05:31,115,4,3
7719,03/22/2020,,Mozambique,03-08-2020 05:31,1,0,0
7720,03/22/2020,,Namibia,03-08-2020 05:31,3,0,0
7721,03/22/2020,,Nepal,03-08-2020 05:31,1,0,1
7722,03/22/2020,,Netherlands,03-08-2020 05:31,4204,179,2
7723,03/22/2020,,New Zealand,03-08-2020 05:31,102,0,0
7724,03/22/2020,,Nicaragua,03-08-2020 05:31,2,0,0
7725,03/22/2020,,Niger,03-08-2020 05:31,2,0,0
7726,03/22/2020,,Nigeria,03-08-2020 05:31,30,0,2
7727,03/22/2020,,North Macedonia,03-08-2020 05:31,115,1,1
7728,03/22/2020,,Norway,03-08-2020 05:31,2263,7,6
7729,03/22/2020,,Oman,03-08-2020 05:31,55,0,17
7730,03/22/2020,,Pakistan,03-08-2020 05:31,776,4,13
7731,03/22/2020,,Panama,03-08-2020 05:31,313,3,1
7732,03/22/2020,,Papua New Guinea,03-08-2020 05:31,1,0,0
7733,03/22/2020,,Paraguay,03-08-2020 05:31,22,1,0
7734,03/22/2020,,Peru,03-08-2020 05:31,363,5,1
7735,03/22/2020,,Philippines,03-08-2020 05:31,380,25,15
7736,03/22/2020,,Poland,03-08-2020 05:31,634,7,13
7737,03/22/2020,,Portugal,03-08-2020 05:31,1600,14,5
7738,03/22/2020,,Qatar,03-08-2020 05:31,494,0,33
7739,03/22/2020,,Romania,03-08-2020 05:31,433,3,64
7740,03/22/2020,,Russia,03-08-2020 05:31,367,1,16
7741,03/22/2020,,Rwanda,03-08-2020 05:31,19,0,0
7742,03/22/2020,,Saint Lucia,03-08-2020 05:31,2,0,0
7743,03/22/2020,,Saint Vincent and the Grenadines,03-08-2020 05:31,1,0,0
7744,03/22/2020,,San Marino,03-08-2020 05:31,175,20,4
7745,03/22/2020,,Saudi Arabia,03-08-2020 05:31,511,0,17
7746,03/22/2020,,Senegal,03-08-2020 05:31,67,0,5
7747,03/22/2020,,Serbia,03-08-2020 05:31,222,2,2
7748,03/22/2020,,Seychelles,03-08-2020 05:31,7,0,0
7749,03/22/2020,,Singapore,03-08-2020 05:31,455,2,144
7750,03/22/2020,,Slovakia,03-08-2020 05:31,185,0,7
7751,03/22/2020,,Slovenia,03-08-2020 05:31,414,2,0
7752,03/22/2020,,Somalia,03-08-2020 05:31,1,0,0
7753,03/22/2020,,South Africa,03-08-2020 05:31,274,0,2
7754,03/22/2020,,South Korea,03-08-2020 05:31,8897,104,2909
7755,03/22/2020,,Spain,03-08-2020 05:31,28603,1756,2125
7756,03/22/2020,,Sri Lanka,03-08-2020 05:31,82,0,3
7757,03/22/2020,,Sudan,03-08-2020 05:31,2,1,0
7758,03/22/2020,,Suriname,03-08-2020 05:31,5,0,0
7759,03/22/2020,,Sweden,03-08-2020 05:31,1931,21,16
7760,03/22/2020,,Switzerland,03-08-2020 05:31,7474,98,131
7761,03/22/2020,,Syria,03-08-2020 05:31,1,0,0
7762,03/22/2020,,Taiwan,03-08-2020 05:31,169,2,28
7763,03/22/2020,,Tanzania,03-08-2020 05:31,12,0,0
7764,03/22/2020,,Thailand,03-08-2020 05:31,599,1,44
7765,03/22/2020,,Timor-Leste,03-08-2020 05:31,1,0,0
7766,03/22/2020,,Togo,03-08-2020 05:31,16,0,0
7767,03/22/2020,,Trinidad and Tobago,03-08-2020 05:31,50,0,0
7768,03/22/2020,,Tunisia,03-08-2020 05:31,75,3,1
7769,03/22/2020,,Turkey,03-08-2020 05:31,1236,30,0
7770,03/22/2020,,UK,03-08-2020 05:31,5683,281,93
7771,03/22/2020,,Uganda,03-08-2020 05:31,1,0,0
7772,03/22/2020,,Ukraine,03-08-2020 05:31,73,3,1
7773,03/22/2020,,United Arab Emirates,03-08-2020 05:31,153,2,38
7774,03/22/2020,,Uruguay,03-08-2020 05:31,135,0,0
7775,03/22/2020,,Uzbekistan,03-08-2020 05:31,43,0,0
7776,03/22/2020,,Venezuela,03-08-2020 05:31,70,0,15
7777,03/22/2020,,Vietnam,03-08-2020 05:31,113,0,17
7778,03/22/2020,,Zambia,03-08-2020 05:31,3,0,0
7779,03/22/2020,,Zimbabwe,03-08-2020 05:31,3,0,0
7780,03/22/2020,Alabama,US,03-08-2020 05:31,157,0,0
7781,03/22/2020,Alaska,US,03-08-2020 05:31,20,0,0
7782,03/22/2020,Alberta,Canada,03-08-2020 05:31,259,1,0
7783,03/22/2020,American Samoa,US,03-08-2020 05:31,0,0,0
7784,03/22/2020,Anhui,Mainland China,03-08-2020 05:31,990,6,984
7785,03/22/2020,Arizona,US,03-08-2020 05:31,152,2,0
7786,03/22/2020,Arkansas,US,03-08-2020 05:31,165,0,0
7787,03/22/2020,Aruba,Netherlands,03-08-2020 05:31,9,0,1
7788,03/22/2020,Australian Capital Territory,Australia,03-08-2020 05:31,19,0,0
7789,03/22/2020,Beijing,Mainland China,03-08-2020 05:31,514,8,400
7790,03/22/2020,Bermuda,UK,03-08-2020 05:31,2,0,0
7791,03/22/2020,British Columbia,Canada,03-08-2020 05:31,424,10,0
7792,03/22/2020,California,US,03-08-2020 05:31,1646,30,0
7793,03/22/2020,Cayman Islands,UK,03-08-2020 05:31,3,1,0
7794,03/22/2020,Channel Islands,UK,03-08-2020 05:31,32,0,0
7795,03/22/2020,Chongqing,Mainland China,03-08-2020 05:31,577,6,570
7796,03/22/2020,Colorado,US,03-08-2020 05:31,591,6,0
7797,03/22/2020,Connecticut,US,03-08-2020 05:31,327,8,0
7798,03/22/2020,Curacao,Netherlands,03-08-2020 05:31,3,1,0
7799,03/22/2020,Delaware,US,03-08-2020 05:31,56,0,0
7800,03/22/2020,Diamond Princess cruise ship,Canada,03-08-2020 05:31,0,1,0
7801,03/22/2020,Diamond Princess cruise ship,Others,03-08-2020 05:31,712,8,567
7802,03/22/2020,Diamond Princess cruise ship,US,03-08-2020 05:31,49,0,0
7803,03/22/2020,District of Columbia,US,03-08-2020 05:31,204,2,0
7804,03/22/2020,External territories,Australia,03-08-2020 05:31,0,0,0
7805,03/22/2020,Faroe Islands,Denmark,03-08-2020 05:31,115,0,3
7806,03/22/2020,Florida,US,03-08-2020 05:31,1004,13,0
7807,03/22/2020,French Guiana,France,03-08-2020 05:31,18,0,0
7808,03/22/2020,French Polynesia,France,03-08-2020 05:31,15,0,0
7809,03/22/2020,Fujian,Mainland China,03-08-2020 05:31,307,1,295
7810,03/22/2020,Gansu,Mainland China,03-08-2020 05:31,136,2,114
7811,03/22/2020,Georgia,US,03-08-2020 05:31,621,25,0
7812,03/22/2020,Gibraltar,UK,03-08-2020 05:31,15,0,2
7813,03/22/2020,Grand Princess,Canada,03-08-2020 05:31,13,0,0
7814,03/22/2020,Grand Princess,US,03-08-2020 05:31,30,1,0
7815,03/22/2020,Greenland,Denmark,03-08-2020 05:31,4,0,0
7816,03/22/2020,Guadeloupe,France,03-08-2020 05:31,56,1,0
7817,03/22/2020,Guam,US,03-08-2020 05:31,27,1,0
7818,03/22/2020,Guangdong,Mainland China,03-08-2020 05:31,1407,8,1329
7819,03/22/2020,Guangxi,Mainland China,03-08-2020 05:31,254,2,250
7820,03/22/2020,Guizhou,Mainland China,03-08-2020 05:31,146,2,144
7821,03/22/2020,Hainan,Mainland China,03-08-2020 05:31,168,6,161
7822,03/22/2020,Hawaii,US,03-08-2020 05:31,53,0,0
7823,03/22/2020,Hebei,Mainland China,03-08-2020 05:31,319,6,310
7824,03/22/2020,Heilongjiang,Mainland China,03-08-2020 05:31,484,13,466
7825,03/22/2020,Henan,Mainland China,03-08-2020 05:31,1273,22,1250
7826,03/22/2020,Hong Kong,Hong Kong,03-08-2020 05:31,317,4,100
7827,03/22/2020,Hubei,Mainland China,03-08-2020 05:31,67800,3144,59433
7828,03/22/2020,Hunan,Mainland China,03-08-2020 05:31,1018,4,1014
7829,03/22/2020,Idaho,US,03-08-2020 05:31,42,0,0
7830,03/22/2020,Illinois,US,03-08-2020 05:31,1049,9,0
7831,03/22/2020,Indiana,US,03-08-2020 05:31,204,6,0
7832,03/22/2020,Inner Mongolia,Mainland China,03-08-2020 05:31,75,1,74
7833,03/22/2020,Iowa,US,03-08-2020 05:31,90,0,0
7834,03/22/2020,Isle of Man,UK,03-08-2020 05:31,5,0,0
7835,03/22/2020,Jervis Bay Territory,Australia,03-08-2020 05:31,0,0,0
7836,03/22/2020,Jiangsu,Mainland China,03-08-2020 05:31,633,0,631
7837,03/22/2020,Jiangxi,Mainland China,03-08-2020 05:31,936,1,934
7838,03/22/2020,Jilin,Mainland China,03-08-2020 05:31,93,1,92
7839,03/22/2020,Kansas,US,03-08-2020 05:31,65,2,0
7840,03/22/2020,Kentucky,US,03-08-2020 05:31,103,3,0
7841,03/22/2020,Liaoning,Mainland China,03-08-2020 05:31,126,2,124
7842,03/22/2020,Louisiana,US,03-08-2020 05:31,837,20,0
7843,03/22/2020,Macau,Macau,03-08-2020 05:31,20,0,10
7844,03/22/2020,Maine,US,03-08-2020 05:31,89,0,0
7845,03/22/2020,Manitoba,Canada,03-08-2020 05:31,20,0,0
7846,03/22/2020,Martinique,France,03-08-2020 05:31,37,1,0
7847,03/22/2020,Maryland,US,03-08-2020 05:31,244,3,0
7848,03/22/2020,Massachusetts,US,03-08-2020 05:31,646,5,0
7849,03/22/2020,Mayotte,France,03-08-2020 05:31,11,0,0
7850,03/22/2020,Michigan,US,03-08-2020 05:31,1035,9,0
7851,03/22/2020,Minnesota,US,03-08-2020 05:31,167,1,0
7852,03/22/2020,Mississippi,US,03-08-2020 05:31,207,1,0
7853,03/22/2020,Missouri,US,03-08-2020 05:31,87,3,0
7854,03/22/2020,Montana,US,03-08-2020 05:31,34,0,0
7855,03/22/2020,Montserrat,UK,03-08-2020 05:31,1,0,0
7856,03/22/2020,Nebraska,US,03-08-2020 05:31,51,0,0
7857,03/22/2020,Nevada,US,03-08-2020 05:31,190,2,0
7858,03/22/2020,New Brunswick,Canada,03-08-2020 05:31,17,0,0
7859,03/22/2020,New Caledonia,France,03-08-2020 05:31,4,0,0
7860,03/22/2020,New Hampshire,US,03-08-2020 05:31,74,0,0
7861,03/22/2020,New Jersey,US,03-08-2020 05:31,1914,20,0
7862,03/22/2020,New Mexico,US,03-08-2020 05:31,57,0,0
7863,03/22/2020,New South Wales,Australia,03-08-2020 05:31,669,6,4
7864,03/22/2020,New York,US,03-08-2020 05:31,15800,117,0
7865,03/22/2020,Newfoundland and Labrador,Canada,03-08-2020 05:31,9,0,0
7866,03/22/2020,Ningxia,Mainland China,03-08-2020 05:31,75,0,75
7867,03/22/2020,North Carolina,US,03-08-2020 05:31,305,0,0
7868,03/22/2020,North Dakota,US,03-08-2020 05:31,28,0,0
7869,03/22/2020,Northern Mariana Islands,US,03-08-2020 05:31,0,0,0
7870,03/22/2020,Northern Territory,Australia,03-08-2020 05:31,5,0,0
7871,03/22/2020,Northwest Territories,Canada,03-08-2020 05:31,1,0,0
7872,03/22/2020,Nova Scotia,Canada,03-08-2020 05:31,28,0,0
7873,03/22/2020,Ohio,US,03-08-2020 05:31,356,3,0
7874,03/22/2020,Oklahoma,US,03-08-2020 05:31,67,2,0
7875,03/22/2020,Ontario,Canada,03-08-2020 05:31,425,5,0
7876,03/22/2020,Oregon,US,03-08-2020 05:31,161,5,0
7877,03/22/2020,Pennsylvania,US,03-08-2020 05:31,509,4,0
7878,03/22/2020,Prince Edward Island,Canada,03-08-2020 05:31,3,0,0
7879,03/22/2020,Puerto Rico,US,03-08-2020 05:31,23,1,0
7880,03/22/2020,Qinghai,Mainland China,03-08-2020 05:31,18,0,18
7881,03/22/2020,Quebec,Canada,03-08-2020 05:31,219,4,0
7882,03/22/2020,Queensland,Australia,03-08-2020 05:31,259,0,8
7883,03/22/2020,Reunion,France,03-08-2020 05:31,47,0,1
7884,03/22/2020,Rhode Island,US,03-08-2020 05:31,83,0,0
7885,03/22/2020,Saint Barthelemy,France,03-08-2020 05:31,3,0,0
7886,03/22/2020,Saskatchewan,Canada,03-08-2020 05:31,52,0,0
7887,03/22/2020,Shaanxi,Mainland China,03-08-2020 05:31,248,3,239
7888,03/22/2020,Shandong,Mainland China,03-08-2020 05:31,766,7,750
7889,03/22/2020,Shanghai,Mainland China,03-08-2020 05:31,394,4,328
7890,03/22/2020,Shanxi,Mainland China,03-08-2020 05:31,133,0,133
7891,03/22/2020,Sichuan,Mainland China,03-08-2020 05:31,543,3,536
7892,03/22/2020,Sint Maarten,Netherlands,03-08-2020 05:31,1,0,0
7893,03/22/2020,South Australia,Australia,03-08-2020 05:31,100,0,6
7894,03/22/2020,South Carolina,US,03-08-2020 05:31,196,3,0
7895,03/22/2020,South Dakota,US,03-08-2020 05:31,21,1,0
7896,03/22/2020,St Martin,France,03-08-2020 05:31,5,0,0
7897,03/22/2020,Tasmania,Australia,03-08-2020 05:31,22,0,3
7898,03/22/2020,Tennessee,US,03-08-2020 05:31,505,2,0
7899,03/22/2020,Texas,US,03-08-2020 05:31,643,7,0
7900,03/22/2020,Tianjin,Mainland China,03-08-2020 05:31,137,3,133
7901,03/22/2020,Tibet,Mainland China,03-08-2020 05:31,1,0,1
7902,03/22/2020,Utah,US,03-08-2020 05:31,162,1,0
7903,03/22/2020,Vermont,US,03-08-2020 05:31,52,2,0
7904,03/22/2020,Victoria,Australia,03-08-2020 05:31,296,0,70
7905,03/22/2020,Virgin Islands,US,03-08-2020 05:31,6,0,0
7906,03/22/2020,Virginia,US,03-08-2020 05:31,220,6,0
7907,03/22/2020,Washington,US,03-08-2020 05:31,1997,97,0
7908,03/22/2020,West Virginia,US,03-08-2020 05:31,16,0,0
7909,03/22/2020,Western Australia,Australia,03-08-2020 05:31,120,1,1
7910,03/22/2020,Wisconsin,US,03-08-2020 05:31,381,4,0
7911,03/22/2020,Wuhan Evacuee,US,03-08-2020 05:31,4,0,0
7912,03/22/2020,Wyoming,US,03-08-2020 05:31,26,0,0
7913,03/22/2020,Xinjiang,Mainland China,03-08-2020 05:31,76,3,73
7914,03/22/2020,Yunnan,Mainland China,03-08-2020 05:31,176,2,172
7915,03/22/2020,Zhejiang,Mainland China,03-08-2020 05:31,1237,1,1219
7916,03/23/2020,,Afghanistan,23-03-2020 23:23,40,1,1
7917,03/23/2020,,Albania,23-03-2020 23:23,104,4,2
7918,03/23/2020,,Algeria,23-03-2020 23:23,230,17,65
7919,03/23/2020,,Andorra,23-03-2020 23:23,133,1,1
7920,03/23/2020,,Angola,23-03-2020 23:23,3,0,0
7921,03/23/2020,,Antigua and Barbuda,23-03-2020 23:23,3,0,0
7922,03/23/2020,,Argentina,23-03-2020 23:23,266,4,27
7923,03/23/2020,,Armenia,23-03-2020 23:23,235,0,2
7924,03/23/2020,,Austria,23-03-2020 23:23,4474,21,9
7925,03/23/2020,,Azerbaijan,23-03-2020 23:23,72,1,10
7926,03/23/2020,,Bahamas,23-03-2020 23:23,4,0,0
7927,03/23/2020,,Bahrain,23-03-2020 23:23,377,2,164
7928,03/23/2020,,Bangladesh,23-03-2020 23:23,33,3,5
7929,03/23/2020,,Barbados,23-03-2020 23:23,17,0,0
7930,03/23/2020,,Belarus,23-03-2020 23:23,81,0,22
7931,03/23/2020,,Belgium,23-03-2020 23:23,3743,88,401
7932,03/23/2020,,Belize,23-03-2020 23:23,1,0,0
7933,03/23/2020,,Benin,23-03-2020 23:23,5,0,0
7934,03/23/2020,,Bhutan,23-03-2020 23:23,2,0,0
7935,03/23/2020,,Bolivia,23-03-2020 23:23,27,0,0
7936,03/23/2020,,Bosnia and Herzegovina,23-03-2020 23:23,132,1,2
7937,03/23/2020,,Brazil,23-03-2020 23:23,1924,34,2
7938,03/23/2020,,Brunei,23-03-2020 23:23,91,0,2
7939,03/23/2020,,Bulgaria,23-03-2020 23:23,201,3,3
7940,03/23/2020,,Burkina Faso,23-03-2020 23:23,99,4,5
7941,03/23/2020,,Cabo Verde,23-03-2020 23:23,3,0,0
7942,03/23/2020,,Cambodia,23-03-2020 23:23,87,0,2
7943,03/23/2020,,Cameroon,23-03-2020 23:23,56,0,2
7944,03/23/2020,,Central African Republic,23-03-2020 23:23,3,0,0
7945,03/23/2020,,Chad,23-03-2020 23:23,1,0,0
7946,03/23/2020,,Chile,23-03-2020 23:23,746,2,11
7947,03/23/2020,,Colombia,23-03-2020 23:23,277,3,3
7948,03/23/2020,,Congo (Brazzaville),23-03-2020 23:23,4,0,0
7949,03/23/2020,,Congo (Kinshasa),23-03-2020 23:23,36,1,0
7950,03/23/2020,,Costa Rica,23-03-2020 23:23,158,2,2
7951,03/23/2020,,Croatia,23-03-2020 23:23,315,1,5
7952,03/23/2020,,Cuba,23-03-2020 23:23,40,1,0
7953,03/23/2020,,Cyprus,23-03-2020 23:23,116,1,3
7954,03/23/2020,,Czech Republic,23-03-2020 23:23,1236,1,7
7955,03/23/2020,,Denmark,23-03-2020 23:23,1450,24,1
7956,03/23/2020,,Djibouti,23-03-2020 23:23,3,0,0
7957,03/23/2020,,Dominica,23-03-2020 23:23,2,0,0
7958,03/23/2020,,Dominican Republic,23-03-2020 23:23,245,3,3
7959,03/23/2020,,Ecuador,23-03-2020 23:23,981,18,3
7960,03/23/2020,,Egypt,23-03-2020 23:23,366,19,68
7961,03/23/2020,,El Salvador,23-03-2020 23:23,3,0,0
7962,03/23/2020,,Equatorial Guinea,23-03-2020 23:23,9,0,0
7963,03/23/2020,,Eritrea,23-03-2020 23:23,1,0,0
7964,03/23/2020,,Estonia,23-03-2020 23:23,352,0,4
7965,03/23/2020,,Eswatini,23-03-2020 23:23,4,0,0
7966,03/23/2020,,Ethiopia,23-03-2020 23:23,11,0,0
7967,03/23/2020,,Fiji,23-03-2020 23:23,3,0,0
7968,03/23/2020,,Finland,23-03-2020 23:23,700,1,10
7969,03/23/2020,,Gabon,23-03-2020 23:23,5,1,0
7970,03/23/2020,,Gambia,23-03-2020 23:23,2,1,0
7971,03/23/2020,,Georgia,23-03-2020 23:23,61,0,8
7972,03/23/2020,,Germany,23-03-2020 23:23,29056,123,453
7973,03/23/2020,,Ghana,23-03-2020 23:23,27,2,0
7974,03/23/2020,,Greece,23-03-2020 23:23,695,17,29
7975,03/23/2020,,Grenada,23-03-2020 23:23,1,0,0
7976,03/23/2020,,Guatemala,23-03-2020 23:23,20,1,0
